codigo_bapin_id,codigo_bapin_desc,ultima_actualizacion_fecha
102104,Rehabilitación y Ampliación de la Planta de Tratamiento de Líquidos Cloacales para la localidad de Rada Tilly - Chubut (PROAS II),Última actualización del ejercicio 2025: 26 Marzo 2025.
102111,"Ampliación de la Planta depuradora de líquidos cloacales, ampliación de redes y renovación de redes cloacales existentes - General Roca - Río Negro (PAYS II - BID 3451)",Última actualización del ejercicio 2025: 26 Marzo 2025.
102123,Optimización Planta Depuradora de Líquidos Cloacales - Villa María - Córdoba,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
102258,Obra de toma y Ampliación Planta Potabilizadora- Rawson - Chubut,Última actualización del ejercicio 2025: 26 Marzo 2025.
102288,"Ampliación Planta Depuradora - Alderetes y Banda de Rio Sali -Tucumán (PAYS II -BID 3451) -Proyecto integral de desagües cloacales de las Localidades de Alderetes, Banda del Río Salí y San Andrés, en el Gran Tucumán",Última actualización del ejercicio 2025: 26 Marzo 2025.
102289,"Refuncionalización y Restauración del Hotel N°4 de la Unidad Turística del Complejo Chapadmalal - Municipio General Pueyrredón, Provincia de Buenos Aires",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
102319,"Adquisición de equipos, activos intangibles y desarrollo de actividades necesarias para la Gestión de pasivos en disposición transitoria del Complejo Minero Fabril San Rafael -Fase II- San Rafael, Provincia de Mendoza",Última actualización del ejercicio 2025: 26 Marzo 2025.
102331,Desarrollo de tecnología de láseres para enriquecimiento de uranio - Centro Atómico Bariloche - Provincia de Rio Negro,Última actualización del ejercicio 2025: 26 Marzo 2025.
102333,Ampliación y actualización de las capacidades experimentales del Laboratorio de Propiedades Mecánicas del Centro Atómico Bariloche - Fase 2 - Provincia de Rio Negro,Última actualización del ejercicio 2025: 26 Marzo 2025.
102397,Programa Desarrollo Complejos Fronterizos - Infraestructura: SALVADOR MAZZA - YACUIBA FONPLATA ARG28/16,Última actualización del ejercicio 2025: 26 Marzo 2025.
102636,"Construcción de Acueducto y ampliación de Redes de abastecimiento de agua potable en las localidades de Wichi, Fuerte Esperanza, El Sauzal, Misión Nueva Pompeya. Provincia de Chaco - Etapa II",Última actualización del ejercicio 2025: 26 Marzo 2025.
103053,Construcción Nueva planta de tratamiento de Efluentes Cloacales Arroyo Grande - Tierra del Fuego,Última actualización del ejercicio 2025: 26 Marzo 2025.
103119,Construcción Ampliación Canal 16 - Empalme ruta nacional N°11 - Desembocadura Riacho - Araza - Provincia del Chaco,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
103122,Refuncionalización de la Escuela Centenario - Santiago del Estero -,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
103527,Desarrollo de Áreas Metropolitanas del Interior II - Semaforización inteligente para el Área Metropolitana de Mendoza,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
103741,"Centros de Almacenamiento Masivo Chaco, Santa Fé, Córdoba, Mendoza, Entre Ríos y cámara Santiago del Estero",Última actualización del ejercicio 2025: 26 Marzo 2025.
103750,Desarrollo de Áreas Metropolitanas del Interior II - Plan de Reordenamiento y Rehabilitación del Complejo Paganini (Hospital Escuela Eva Peron- Hogar Escuela). Corredor Norte Metropolitano. Etapa I.,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
103792,"Iluminación General y Obra Civil Complementaria para la Instalación de la Iluminación General de los Pisos 1°,2°,3°,4°,7°, 8°,9°,10° y 11°, del Edificio de Paseo Colón 189.",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
103799,"Acondicionamiento de Fachadas y Patios del Edificio sito en Hipólito Yrigoyen 250, según Ley N° 257.",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
103817,"Refacción de los patios ubicados en los edificios pertenecientes al Ministerio de Hacienda, sitos en Avenida Paseo Colón 171 y Balcarce 186.",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
103897,Construcción Aprovechamiento Hidroeléctrico del Río Santa Cruz - Presidente Dr. Nestor Carlos Kirchner y Gobernador Jorge Cepernic  - Provincia de Santa Cruz,Última actualización del ejercicio 2025: 26 Marzo 2025.
103912,"Actualización de la aviónica y equipamiento de aviones CASA para incrementar la asistencia en emergencias y el apoyo a las misiones de búsqueda, rescate y patrullaje marítimo.",Última actualización del ejercicio 2025: 26 Marzo 2025.
104076,Adquisición de embarcaciones de aluminio rápidas propulsadas por dos motores fuera de borda,Última actualización del ejercicio 2025: 26 Marzo 2025.
104359,Adquisición de Estaciones Base AIS,Última actualización del ejercicio 2025: 26 Marzo 2025.
104369,Adquisición de Radares Terrestres VTS para control de tráfico de buques,Última actualización del ejercicio 2025: 26 Marzo 2025.
104429,"Adquisición y renovación de paquete de licencias de bases de datos de software de gestión, de licencias para equipos tipo appliance y otros softwares.",Última actualización del ejercicio 2025: 26 Marzo 2025.
104642,Desarrollo de Áreas Metropolitanas del Interior II - Ampliación de la red cicloviaria del área metropolitana del Gran Mendoza.,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
104856,"Construcción Ampliación Edificio Aulas Sede Puerto Madryn, Universidad Nacional de La Patagonia San Juan Bosco, en la localidad de Biedma, Provincia de Chubut",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
105562,"Construcción Completamiento Edificio Facultad de Bioquímica, Química y Farmacia Universidad Nacional de Tucumán, en la localidad de San Miguel De Tucumán, Provincia de Tucumán",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
106130,Cambio de tablero general de baja tensión y reemplazo de montantes. - Juzgados Nacionales Comerciales  -Av. Callao Nº 635. C.A.B.A.,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
106162,"Retiro de máquinas existentes, provisión, instalación y puesta en marcha de nuevas máquinas enfriadoras.  - Juzgados Nacionales del Trabajo - Pte. Perón Nº 990. C.A.B.A.",Última actualización del ejercicio 2025: 26 Marzo 2025.
106362,"Ampliación y remodelación del edificio para la Justicia Federal. - Cámara Federal de Apelaciones General Roca - España 1690, Gral. Roca, Prov. de Río Negro",Última actualización del ejercicio 2025: 26 Marzo 2025.
106456,"Construcción de Nuevo Edificio para la Centralización de la Justicia Federal, Etapa 2. - Cámara Federal y Juzgado Federal N° 1 Resistencia - Hipólito Yrigoyen Nº 65. Resistencia. Chaco.",Última actualización del ejercicio 2025: 26 Marzo 2025.
106686,"Readecuación del tablero general del edificio, montantes y tableros seccionales. - Cámara Nacional en lo Penal Económico - Av. de los Inmigrantes Nº 1950. C.A.B.A.",Última actualización del ejercicio 2025: 26 Marzo 2025.
106817,"Construcción de Hospital Materno Infantil en Gregorio de Laferrere - La Matanza, Buenos Aires",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
107012,OPTIMIZACIÓN DE CAPACIDAD HABITACIONAL EN PASOS FRONTERIZOS DE LA PROVINCIA DE NEUQUÉN (MAMUIL MALAL Y PINO HACHADO),Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
107181,Construcción de viviendas sociales con Eficiencia Energética y Energía Renovable [MENDOZA] (GEF BID AR-G1002),Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
107240,IQUIR 2 - CONSTRUCCIÓN DEL EDIFICIO PARA EL INSTITUTO DE QUÍMICA ROSARIO. PCIA. DE SANTA FÉ,Última actualización del ejercicio 2025: 26 Marzo 2025.
107682,"Modernización de 2 Aeronaves C – 130 Hércules para mejorar la Aptitud Operacional de Transporte Aéreo de la I Brigada Aérea, El Palomar. Provincia de Buenos Aires",Última actualización del ejercicio 2025: 26 Marzo 2025.
107753,Construcción de Infraestructura Básica correspondiente a los sitios de radar de los RP3DLA para la Ampliación de la Subcapacidad de Vigilancia y Control Aeroespacial de la Republica Argentina.,Última actualización del ejercicio 2025: 26 Marzo 2025.
107796,Recuperación de 18 aviones A-4R para la conservación de la capacidad de operaciones aeroespaciales en la V Brigada Aérea – Villa Reynolds – San Luis.,Última actualización del ejercicio 2025: 26 Marzo 2025.
107799,INCORPORACIÓN DE 24 AVIONES CAZA MULTIROL PARA RECUPERAR LA CAPACIDAD DE OPERACIONES AEROESPACIALES EN LA VI BRIGADA AÉREA – TANDIL - PROVINCIA DE BUENOS AIRES.,Última actualización del ejercicio 2025: 26 Marzo 2025.
107960,"Modernización e Incorporación de Aeronave de Instrucción Avanzada y Adiestramiento de Pilotos de Combate, para el mejoramiento del AC-5 (Operaciones asociadas a la Misión Principal)'.",Última actualización del ejercicio 2025: 26 Marzo 2025.
107999,"Adquisición de DIEZ (10) Aeronaves Livianas de Corto Alcance Beechcraft TC-12B HURON para Incrementar la Capacidad de Transporte y Abastecimiento Aéreo Operacional en la II, III, V Y VI BRIGADA AÉREA, EAM y LA B.A.M MORÓN'",Última actualización del ejercicio 2025: 26 Marzo 2025.
108018,Transferencias a los municipios para la adquisición de equipamiento necesario para la gestión del Plan Integral 'CASA COMUN',Última actualización del ejercicio 2025: 26 Marzo 2025.
108179,Incorporación de material de Paracaidismo.,Última actualización del ejercicio 2025: 26 Marzo 2025.
108356,Refacción Integral Sanitarios e instalación de gas del Edificio de Av. de los Incas 3834,Última actualización del ejercicio 2025: 26 Marzo 2025.
108725,Adecuación del Centro de datos de BNMM y centro de contingencia del Museo del Libro y de la Lengua para la digitalización del acervo de la Biblioteca Nacional Mariano Moreno (FONPLATA ARG-37/2018).,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
108817,Obras de Mantenimiento y Servicios de Apoyo (OMSA) en el Corredor Vial 5,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
108822,"Construcción de Autopistas, Rutas Seguras, Rehabilitación, Mantenimiento, Operación y Financiación de Rutas Nacionales N° 3 y 226 - Corredor A - PPP",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
108823,"Construcción de Autopistas, Rutas Seguras, Rehabilitación, Mantenimiento, Operación y Financiación de Ruta Nacional N° 5 - Corredor B - PPP",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
108824,"Construcción de Autopistas, Rutas Seguras, Rehabilitación, Mantenimiento, Operación y Financiación de Ruta Nacional N° 7 - Corredor C - PPP",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
108826,"Construcción de Autopistas, Rutas Seguras, Rehabilitación, Mantenimiento, Operación y Financiación de Rutas Nacionales N° 9, A008, A012, 1V11, 34, 11 y 193 - Corredor E - PPP",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
108827,"Construcción de Autopistas, Rutas Seguras, Rehabilitación, Mantenimiento, Operación y Financiación de Rutas Nacionales N° 9 y 33 - Corredor F - PPP",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
108832,"Construcción de Autopistas, Rutas Seguras, Rehabilitación, Mantenimiento, Operación y Financiación de Ruta Nacional N° 3, 205, Acceso Sur a Buenos Aires - PPP",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
108862,Red de Mantenimiento 7° Distrito - Santa Fe - Malla C (M07C) (BID 2655),Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
